price,manufacturer,model,year,transmission,mileage,fuelType,tax,mpg,engineSize
51000,bmw, X5,2019,Semi-Auto,3536,Petrol,145,27.2,3.0
13990,bmw, 5 Series,2014,Semi-Auto,73837,Diesel,160,51.4,3.0
11895,audi, A5,2015,Manual,81590,Diesel,30,61.4,2.0
15812,merc, B Class,2018,Manual,2681,Diesel,145,68.9,1.5
29990,bmw, M4,2016,Semi-Auto,30241,Petrol,300,34.0,3.0
9998,bmw, 5 Series,2014,Semi-Auto,82681,Diesel,30,62.8,2.0
19559,bmw, 2 Series,2017,Automatic,10131,Diesel,145,60.1,2.0
8299,merc, C Class,2012,Automatic,72005,Diesel,145,56.5,2.1
39950,bmw, 3 Series,2020,Semi-Auto,10,Diesel,145,48.7,2.0
19995,audi, A1,2019,Semi-Auto,6900,Petrol,150,47.9,1.0
11500,audi, A5,2013,Automatic,78300,Diesel,145,53.3,2.0
13500,audi, A1,2016,Manual,21263,Diesel,0,80.7,1.6
14799,merc, A Class,2016,Automatic,16307,Diesel,20,74.3,1.5
13991,merc, CL Class,2014,Automatic,48646,Diesel,30,62.8,2.1
21990,merc, A Class,2019,Automatic,120,Diesel,145,56.5,2.0
19004,merc, E Class,2016,Automatic,24186,Diesel,150,54.3,3.0
13991,merc, A Class,2016,Manual,26386,Diesel,20,72.4,1.5
22399,merc, B Class,2019,Automatic,12094,Petrol,145,45.6,1.3
25890,merc, A Class,2019,Automatic,1657,Petrol,145,53.3,1.3
16500,bmw, Z4,2016,Semi-Auto,29850,Petrol,205,41.5,2.0
25990,audi, A5,2019,Manual,100,Petrol,145,39.2,2.0
25999,bmw, 1 Series,2019,Semi-Auto,1356,Diesel,145,50.4,2.0
11299,audi, A1,2016,Manual,23307,Petrol,0,67.3,1.0
21500,bmw, X1,2017,Automatic,25100,Diesel,145,57.6,2.0
14798,audi, A4,2017,Manual,30795,Petrol,145,51.4,1.4
14999,audi, A6,2016,Manual,30167,Diesel,30,65.7,2.0
24488,bmw, 3 Series,2017,Automatic,24122,Diesel,145,51.4,3.0
26495,audi, A4,2019,Semi-Auto,9482,Diesel,150,47.9,2.0
22950,bmw, X3,2016,Automatic,9000,Diesel,145,54.3,2.0
18500,audi, Q3,2017,Manual,30955,Diesel,145,56.5,2.0
15000,bmw, X3,2013,Semi-Auto,54150,Diesel,165,50.4,2.0
23490,audi, Q2,2019,Automatic,3953,Diesel,145,46.3,1.6
25649,merc, GLC Class,2017,Semi-Auto,38070,Diesel,125,56.5,2.1
32475,bmw, 5 Series,2020,Semi-Auto,12,Hybrid,145,49.6,2.0
44990,merc, GLE Class,2018,Semi-Auto,13299,Petrol,145,30.1,3.0
13995,bmw, 1 Series,2016,Semi-Auto,41397,Diesel,30,65.7,2.0
14999,audi, A4,2016,Manual,27820,Diesel,30,64.2,2.0
4695,merc, B Class,2009,Automatic,64000,Petrol,240,40.9,1.5
16990,merc, B Class,2019,Manual,5000,Petrol,145,49.6,1.6
24490,audi, A6,2016,Semi-Auto,47750,Diesel,165,52.3,3.0
14199,bmw, 5 Series,2014,Automatic,30749,Diesel,125,57.6,2.0
49995,audi, A8,2018,Automatic,20360,Diesel,145,50.4,3.0
14999,audi, Q3,2017,Manual,47133,Petrol,125,51.4,1.4
27190,audi, Q3,2019,Manual,1555,Diesel,145,42.8,2.0
21990,bmw, 2 Series,2019,Semi-Auto,2500,Petrol,145,39.2,1.5
31500,bmw, Z4,2019,Automatic,1682,Petrol,145,38.7,2.0
11550,bmw, 5 Series,2013,Automatic,92000,Diesel,125,57.6,2.0
32099,merc, C Class,2019,Semi-Auto,1000,Diesel,145,51.4,2.0
12499,audi, Q3,2014,Manual,46621,Diesel,145,54.3,2.0
24356,bmw, 2 Series,2019,Automatic,7566,Petrol,145,47.9,2.0
28999,bmw, 5 Series,2019,Automatic,13000,Petrol,145,47.9,2.0
37395,audi, Q5,2019,Automatic,1000,Diesel,145,38.2,2.0
13823,merc, A Class,2016,Automatic,25151,Diesel,0,76.4,1.5
14536,audi, A3,2015,Automatic,42195,Petrol,30,54.3,1.4
17450,audi, Q3,2015,Manual,36285,Petrol,145,49.6,1.4
25780,merc, E Class,2019,Semi-Auto,14771,Diesel,145,72.4,2.0
19950,audi, A3,2019,Manual,2583,Diesel,145,51.4,1.6
23400,merc, C Class,2018,Automatic,9861,Petrol,145,46.3,1.5
13180,audi, A1,2016,Manual,14722,Diesel,20,72.4,1.6
23990,merc, E Class,2019,Semi-Auto,13589,Diesel,145,72.4,2.0
26995,merc, C Class,2019,Semi-Auto,11980,Diesel,145,56.5,2.0
9990,bmw, 3 Series,2010,Automatic,55000,Diesel,235,44.1,3.0
16980,merc, SLK,2016,Semi-Auto,28852,Diesel,30,70.6,2.0
11990,audi, A1,2016,Manual,27706,Petrol,30,55.4,1.4
24950,audi, A3,2019,Semi-Auto,5678,Petrol,145,42.2,1.5
10500,audi, A3,2015,Manual,44458,Diesel,0,74.3,1.6
29999,bmw, X1,2019,Semi-Auto,3333,Diesel,150,50.4,2.0
21990,audi, A3,2018,Semi-Auto,17800,Diesel,145,62.8,2.0
13999,bmw, 3 Series,2017,Manual,23608,Petrol,150,48.7,2.0
3485,merc, E Class,2005,Automatic,79191,Petrol,325,32.5,1.8
26995,audi, Q2,2020,Manual,2000,Petrol,145,43.5,1.5
25990,bmw, 4 Series,2019,Semi-Auto,11,Diesel,145,58.9,2.0
40900,merc, S Class,2019,Automatic,15251,Diesel,150,52.3,2.9
65290,audi, Q7,2019,Semi-Auto,9740,Diesel,145,30.1,4.0
17990,audi, Q2,2018,Manual,21110,Petrol,150,55.4,1.0
21000,merc, C Class,2018,Semi-Auto,16424,Diesel,145,64.2,2.1
30990,audi, TT,2020,Automatic,1000,Petrol,150,40.9,2.0
19490,bmw, 1 Series,2016,Manual,10,Diesel,20,72.4,1.5
13999,audi, A3,2018,Manual,19811,Diesel,145,70.6,1.6
12942,bmw, 1 Series,2017,Manual,36274,Diesel,145,70.6,1.5
13500,bmw, 4 Series,2016,Automatic,100550,Diesel,125,58.9,2.0
22646,bmw, 2 Series,2019,Manual,123,Petrol,145,52.3,1.5
21999,bmw, 1 Series,2018,Automatic,16475,Petrol,145,39.8,3.0
32890,merc, GLC Class,2018,Semi-Auto,16000,Diesel,145,56.5,2.1
38985,audi, A8,2017,Automatic,1420,Diesel,145,50.4,3.0
18990,audi, Q5,2014,Automatic,72562,Diesel,260,41.5,3.0
34495,audi, A8,2018,Automatic,12387,Diesel,145,50.4,3.0
35995,bmw, 3 Series,2019,Automatic,17188,Diesel,145,49.6,2.0
37442,audi, Q7,2017,Semi-Auto,20801,Diesel,145,47.9,3.0
45890,merc, GLE Class,2018,Automatic,9343,Diesel,145,36.7,3.0
17712,merc, A Class,2017,Semi-Auto,28663,Petrol,125,52.3,1.6
10170,bmw, 2 Series,2016,Manual,32015,Diesel,20,74.3,1.5
13798,bmw, 1 Series,2014,Manual,50026,Petrol,305,35.3,3.0
35995,bmw, 4 Series,2020,Semi-Auto,1000,Diesel,145,58.9,2.0
78490,bmw, X7,2020,Semi-Auto,4919,Diesel,145,31.4,3.0
15489,merc, C Class,2018,Manual,36000,Petrol,150,53.3,2.0
13000,audi, A1,2015,Manual,32472,Petrol,30,55.4,1.4
29980,merc, C Class,2019,Semi-Auto,4616,Diesel,145,57.7,2.0
29000,audi, A5,2019,Automatic,100,Diesel,145,51.4,2.0
27844,bmw, X5,2015,Automatic,44087,Diesel,200,47.1,3.0
18999,merc, C Class,2017,Automatic,23637,Diesel,145,64.2,2.1
16991,merc, C Class,2016,Semi-Auto,57881,Diesel,20,64.2,2.1
21995,audi, Q3,2016,Semi-Auto,40254,Petrol,205,40.4,2.0
17042,merc, CL Class,2015,Semi-Auto,31729,Diesel,20,67.3,2.1
15795,bmw, 3 Series,2017,Automatic,64000,Hybrid,0,134.5,2.0
10675,bmw, 5 Series,2014,Automatic,64221,Diesel,30,62.8,2.0
18000,bmw, 3 Series,2016,Semi-Auto,15088,Diesel,145,55.4,3.0
29302,merc, C Class,2017,Semi-Auto,23988,Petrol,145,36.2,3.0
26900,merc, B Class,2019,Automatic,9373,Diesel,145,53.3,2.0
9400,audi, A4,2013,Manual,39998,Diesel,30,65.7,2.0
19547,bmw, 3 Series,2017,Automatic,29184,Diesel,145,51.4,3.0
12295,bmw, 1 Series,2017,Automatic,52810,Diesel,20,68.9,2.0
20599,bmw, 3 Series,2018,Automatic,22478,Petrol,145,47.9,2.0
14100,bmw, 3 Series,2016,Manual,43015,Diesel,145,56.5,2.0
23399,merc, E Class,2018,Semi-Auto,9729,Diesel,145,65.7,2.0
30990,bmw, Z4,2020,Semi-Auto,100,Petrol,150,38.7,2.0
30181,merc, C Class,2019,Automatic,1786,Diesel,145,55.4,2.0
28950,audi, A3,2020,Automatic,5500,Diesel,150,44.1,2.0
26099,merc, CL Class,2019,Semi-Auto,5280,Diesel,145,51.4,2.2
13900,bmw, 2 Series,2016,Manual,38811,Diesel,20,68.9,1.5
18150,merc, C Class,2016,Semi-Auto,41356,Diesel,30,61.4,2.1
12750,bmw, 3 Series,2013,Automatic,35736,Diesel,125,58.9,2.0
13998,bmw, 1 Series,2016,Semi-Auto,50525,Diesel,30,65.7,2.0
12450,audi, A1,2014,Manual,23000,Diesel,0,74.3,1.6
26994,bmw, 2 Series,2019,Automatic,13,Hybrid,135,113.0,1.5
26991,bmw, 2 Series,2019,Manual,103,Diesel,145,51.4,2.0
26995,bmw, 3 Series,2019,Semi-Auto,9907,Diesel,145,52.3,2.0
16600,audi, A5,2016,Manual,35359,Diesel,145,53.3,2.0
19490,merc, C Class,2018,Semi-Auto,11810,Diesel,145,61.4,2.1
24981,merc, S Class,2015,Semi-Auto,30355,Diesel,165,51.4,3.0
16500,merc, A Class,2017,Automatic,17920,Diesel,20,74.3,1.5
23411,audi, Q3,2018,Semi-Auto,17211,Petrol,145,47.9,1.4
14365,merc, SLK,2015,Semi-Auto,34465,Petrol,200,43.5,2.0
30650,audi, A5,2019,Automatic,250,Petrol,145,40.4,2.0
27000,audi, A6,2018,Automatic,3000,Diesel,145,50.4,2.0
17484,bmw, 2 Series,2017,Semi-Auto,34247,Diesel,30,65.7,2.0
27499,merc, GL Class,2018,Automatic,24632,Diesel,145,56.5,2.1
18551,audi, Q2,2019,Manual,6274,Diesel,145,49.6,1.6
29990,bmw, 3 Series,2019,Semi-Auto,8235,Diesel,145,48.7,2.0
19998,audi, A3,2017,Semi-Auto,20239,Diesel,145,56.5,2.0
42995,bmw, 3 Series,2019,Automatic,1606,Petrol,145,34.9,3.0
15200,bmw, 2 Series,2016,Automatic,24146,Diesel,30,65.7,2.0
24800,bmw, X1,2019,Automatic,10576,Diesel,145,60.1,2.0
42991,merc, E Class,2020,Semi-Auto,4000,Diesel,145,57.7,2.0
59980,merc, GLE Class,2020,Semi-Auto,14,Petrol,145,29.5,3.0
28710,bmw, 3 Series,2019,Semi-Auto,4568,Diesel,145,52.3,2.0
30440,bmw, 1 Series,2020,Semi-Auto,1500,Petrol,145,34.5,2.0
48480,merc, GLE Class,2019,Semi-Auto,4050,Diesel,145,36.7,2.0
16300,merc, A Class,2017,Manual,25652,Diesel,30,62.8,2.1
28995,bmw, 4 Series,2019,Semi-Auto,10000,Diesel,145,65.7,2.0
17990,audi, A5,2016,Semi-Auto,23048,Diesel,150,53.3,2.0
22500,bmw, 3 Series,2016,Semi-Auto,16890,Diesel,160,51.4,3.0
29641,bmw, 4 Series,2019,Semi-Auto,6650,Petrol,145,48.7,2.0
31200,bmw, X5,2016,Automatic,23747,Hybrid,0,85.6,2.0
17500,bmw, 4 Series,2016,Semi-Auto,33064,Diesel,30,65.7,2.0
20991,merc, CL Class,2017,Semi-Auto,22000,Diesel,125,58.9,2.1
8490,bmw, 3 Series,2015,Manual,83000,Diesel,125,62.8,2.0
15100,bmw, 1 Series,2016,Automatic,21748,Diesel,20,67.3,2.0
11495,audi, A1,2017,Manual,27411,Diesel,145,76.3,1.6
18990,audi, TT,2017,Manual,16282,Petrol,150,47.1,1.8
44495,bmw, X4,2020,Automatic,5000,Diesel,145,40.9,3.0
19995,audi, A3,2017,Manual,12000,Petrol,145,58.9,1.4
10999,audi, Q3,2013,Automatic,82943,Diesel,200,47.9,2.0
28350,merc, A Class,2018,Semi-Auto,29724,Petrol,145,40.9,2.0
29990,audi, A5,2019,Semi-Auto,11000,Diesel,145,48.7,2.0
21490,merc, CLS Class,2016,Semi-Auto,29392,Diesel,165,51.4,3.0
45990,audi, Q7,2019,Automatic,4150,Diesel,145,33.2,3.0
48400,merc, GLE Class,2015,Automatic,13212,Petrol,570,23.7,5.5
13100,audi, A1,2016,Manual,13022,Petrol,30,55.4,1.4
28500,bmw, Z4,2020,Automatic,101,Petrol,145,38.7,2.0
12595,audi, A3,2012,Manual,41000,Diesel,30,64.2,2.0
31500,audi, A6,2019,Automatic,6001,Diesel,145,47.9,2.0
14670,audi, Q5,2015,Manual,55411,Diesel,200,47.9,2.0
16300,bmw, 5 Series,2016,Semi-Auto,21464,Diesel,20,68.9,2.0
18625,audi, Q3,2016,Automatic,36483,Diesel,160,50.4,2.0
28995,audi, A5,2019,Semi-Auto,3000,Petrol,145,40.4,2.0
19990,audi, Q2,2016,Semi-Auto,25000,Petrol,125,52.3,1.4
27980,merc, C Class,2019,Semi-Auto,14742,Diesel,145,64.2,2.0
35444,audi, Q5,2019,Automatic,1500,Diesel,145,38.2,2.0
37999,bmw, 7 Series,2019,Semi-Auto,19423,Diesel,150,54.3,3.0
31490,audi, Q5,2019,Automatic,3283,Diesel,145,39.2,2.0
11990,bmw, 3 Series,2013,Automatic,73000,Diesel,125,57.6,3.0
28226,bmw, X2,2019,Automatic,123,Diesel,145,47.9,2.0
15499,bmw, 6 Series,2013,Automatic,58024,Diesel,160,51.4,3.0
18498,audi, A6,2016,Semi-Auto,53832,Diesel,30,61.4,2.0
25160,bmw, 4 Series,2019,Semi-Auto,7208,Diesel,145,65.7,2.0
29991,bmw, M4,2017,Semi-Auto,60584,Petrol,150,34.0,3.0
24124,merc, A Class,2019,Semi-Auto,1637,Petrol,145,47.9,1.3
11499,audi, A1,2016,Manual,33000,Petrol,0,67.3,1.0
17499,bmw, X1,2016,Automatic,44890,Diesel,125,57.6,2.0
24750,audi, Q2,2019,Automatic,5295,Petrol,150,40.9,1.5
23990,audi, A3,2019,Semi-Auto,8473,Petrol,150,41.5,1.5
15071,merc, A Class,2016,Semi-Auto,27663,Diesel,20,74.3,1.5
11000,audi, A4,2016,Semi-Auto,73722,Diesel,0,72.4,2.0
11100,audi, A3,2016,Manual,36151,Diesel,0,74.3,1.6
22899,merc, C Class,2018,Automatic,11124,Petrol,145,46.3,1.5
22165,audi, A1,2019,Semi-Auto,6009,Petrol,145,40.9,2.0
11999,merc, R Class,2011,Automatic,75857,Diesel,325,33.2,3.0
22980,merc, GLA Class,2020,Semi-Auto,1989,Petrol,145,44.8,1.6
12000,audi, Q3,2014,Automatic,64798,Diesel,200,47.9,2.0
25842,bmw, 3 Series,2019,Semi-Auto,4238,Diesel,145,52.3,2.0
21880,audi, A3,2019,Automatic,14362,Petrol,145,41.5,1.5
13700,audi, A1,2017,Semi-Auto,13552,Petrol,150,57.6,1.4
29189,merc, C Class,2016,Semi-Auto,20000,Petrol,260,36.2,3.0
15990,merc, C Class,2016,Automatic,44000,Diesel,30,64.2,1.6
12150,bmw, X1,2016,Manual,77482,Diesel,20,68.9,2.0
39249,merc, C Class,2018,Automatic,7297,Petrol,145,29.7,3.0
16050,audi, A4,2016,Manual,25276,Diesel,30,67.3,2.0
11499,audi, A3,2015,Manual,41173,Petrol,125,53.3,1.4
15000,merc, A Class,2018,Manual,16350,Petrol,145,50.4,1.6
12000,audi, A1,2016,Automatic,17358,Diesel,0,74.3,1.6
27995,bmw, 5 Series,2019,Semi-Auto,15808,Petrol,145,48.7,2.0
13998,audi, A4,2016,Semi-Auto,47791,Diesel,0,72.4,2.0
42991,audi, Q5,2020,Semi-Auto,2648,Diesel,145,38.2,2.0
19798,audi, A4,2018,Manual,13798,Petrol,145,51.4,1.4
35564,bmw, X3,2019,Semi-Auto,642,Diesel,145,54.3,2.0
16995,bmw, 1 Series,2017,Automatic,13552,Diesel,145,68.9,1.5
22995,audi, Q3,2017,Semi-Auto,20075,Petrol,150,42.2,2.0
12200,bmw, X3,2015,Manual,69197,Diesel,160,52.3,2.0
22499,merc, B Class,2019,Semi-Auto,10478,Petrol,145,45.6,1.3
26990,merc, C Class,2019,Automatic,4042,Petrol,145,42.2,2.0
14498,merc, C Class,2014,Semi-Auto,49152,Diesel,20,64.2,2.1
22000,audi, Q5,2016,Semi-Auto,22990,Diesel,200,47.1,2.0
36500,bmw, 5 Series,2019,Semi-Auto,4971,Diesel,145,55.4,2.0
18799,merc, E Class,2016,Automatic,44739,Diesel,30,65.7,2.0
24749,merc, E Class,2019,Automatic,15210,Diesel,145,72.4,2.0
24990,merc, CL Class,2019,Semi-Auto,13501,Diesel,145,51.4,2.2
25450,bmw, 4 Series,2019,Semi-Auto,9204,Petrol,150,46.3,2.0
32490,audi, A3,2019,Semi-Auto,6123,Petrol,145,34.5,2.0
20490,merc, C Class,2018,Semi-Auto,11773,Petrol,150,49.6,2.0
29995,bmw, 7 Series,2017,Automatic,73348,Diesel,145,54.3,3.0
48799,merc, SL CLASS,2018,Automatic,313,Petrol,145,36.7,3.0
36981,bmw, X2,2019,Semi-Auto,4497,Petrol,150,34.0,2.0
18995,merc, C Class,2016,Semi-Auto,38305,Diesel,30,64.2,2.1
19999,bmw, 1 Series,2019,Semi-Auto,6386,Petrol,145,47.9,2.0
16991,bmw, 4 Series,2015,Semi-Auto,35300,Diesel,125,58.9,2.0
22299,merc, A Class,2016,Semi-Auto,15550,Petrol,200,42.8,2.0
26950,audi, Q2,2019,Semi-Auto,1147,Petrol,150,40.9,1.5
28950,audi, A3,2019,Semi-Auto,8679,Petrol,145,34.9,2.0
18980,bmw, 4 Series,2016,Manual,29614,Diesel,125,57.6,2.0
11490,bmw, 2 Series,2015,Manual,76000,Diesel,30,64.2,2.0
27180,bmw, 3 Series,2019,Semi-Auto,3763,Petrol,145,42.2,2.0
29000,bmw, 5 Series,2018,Automatic,6500,Hybrid,140,156.9,2.0
18500,audi, Q5,2015,Automatic,34545,Diesel,200,48.7,2.0
7875,audi, A1,2014,Manual,70796,Petrol,30,55.4,1.2
26888,audi, Q3,2019,Manual,1500,Diesel,145,42.8,2.0
19500,audi, A6,2016,Manual,31950,Diesel,30,61.4,2.0
10490,bmw, 3 Series,2014,Automatic,76000,Diesel,30,62.8,2.0
29000,audi, A5,2020,Semi-Auto,5000,Diesel,145,51.4,2.0
22001,audi, A3,2019,Semi-Auto,5700,Petrol,150,42.2,1.5
25895,bmw, 3 Series,2019,Semi-Auto,9754,Diesel,150,52.3,2.0
39995,audi, A8,2019,Semi-Auto,10090,Petrol,145,37.7,3.0
16491,audi, A5,2016,Manual,60920,Diesel,165,53.3,2.0
6950,merc, R Class,2007,Automatic,60000,Diesel,565,30.4,3.0
2495,audi, A6,2003,Manual,129000,Diesel,325,31.7,2.5
46898,bmw, 7 Series,2019,Semi-Auto,7200,Diesel,150,42.2,3.0
46740,bmw, X5,2019,Automatic,4399,Diesel,145,37.7,3.0
15970,merc, CL Class,2017,Manual,27334,Diesel,20,67.3,2.1
3500,bmw, 3 Series,2011,Manual,149958,Diesel,30,62.8,2.0
14750,audi, A1,2018,Manual,11066,Petrol,150,57.7,1.4
36995,merc, GLB Class,2020,Automatic,6000,Diesel,145,47.9,2.0
13987,bmw, 3 Series,2016,Manual,22030,Petrol,150,49.6,1.5
32989,audi, Q7,2016,Semi-Auto,48322,Diesel,200,47.9,3.0
17228,merc, C Class,2016,Semi-Auto,60677,Diesel,30,64.2,2.1
30290,bmw, 5 Series,2019,Automatic,5800,Hybrid,145,49.6,2.0
32998,audi, Q5,2019,Automatic,2025,Petrol,145,33.2,2.0
36950,merc, C Class,2016,Automatic,18000,Petrol,305,34.5,4.0
31999,merc, GLC Class,2019,Semi-Auto,10971,Diesel,145,42.2,2.1
15200,merc, M Class,2013,Semi-Auto,61363,Diesel,200,44.8,2.1
46980,bmw, X5,2019,Automatic,5073,Diesel,145,37.7,3.0
18298,merc, C Class,2015,Automatic,25000,Hybrid,0,134.5,2.0
28900,bmw, 6 Series,2017,Automatic,18000,Diesel,145,51.4,3.0
16490,audi, A5,2016,Semi-Auto,38000,Diesel,165,52.3,2.0
10250,audi, A1,2016,Manual,30200,Petrol,30,57.6,1.4
47890,merc, GLE Class,2019,Semi-Auto,6224,Diesel,145,36.7,2.0
20999,bmw, 2 Series,2019,Automatic,37,Petrol,145,47.9,2.0
10170,audi, A1,2015,Manual,26549,Petrol,0,67.3,1.0
17298,audi, Q3,2017,Manual,16908,Petrol,125,51.4,1.4
22290,audi, A3,2019,Manual,4533,Petrol,150,42.2,1.5
2140,merc, C Class,2002,Automatic,52700,Petrol,325,31.4,2.0
21000,audi, A6,2016,Semi-Auto,28224,Diesel,145,55.4,3.0
31539,merc, C Class,2019,Automatic,118,Diesel,145,64.2,2.0
16499,merc, GL Class,2014,Automatic,35598,Diesel,145,55.4,2.1
26295,audi, Q2,2019,Automatic,9100,Diesel,145,46.3,2.0
31519,merc, C Class,2019,Semi-Auto,1000,Petrol,145,45.6,1.5
19970,audi, Q3,2015,Semi-Auto,14973,Petrol,200,40.4,2.0
27526,merc, C Class,2017,Automatic,15958,Petrol,260,36.2,3.0
16990,merc, C Class,2014,Semi-Auto,40000,Petrol,145,49.6,2.0
14980,merc, A Class,2017,Manual,36040,Diesel,20,68.9,1.5
21495,merc, A Class,2018,Automatic,3701,Diesel,145,67.3,1.5
11133,merc, C Class,2014,Semi-Auto,61616,Diesel,145,56.5,2.1
27495,audi, A4,2019,Semi-Auto,3000,Petrol,145,38.7,2.0
37888,audi, Q5,2020,Semi-Auto,4343,Petrol,145,32.1,2.0
22500,audi, A3,2017,Automatic,10891,Diesel,145,57.7,2.0
16982,merc, A Class,2018,Semi-Auto,21402,Petrol,145,52.3,1.6
28000,audi, Q7,2015,Automatic,37000,Diesel,200,47.9,3.0
30990,audi, Q3,2020,Semi-Auto,476,Petrol,150,40.4,1.5
26450,audi, Q3,2019,Semi-Auto,972,Diesel,150,48.7,2.0
15500,audi, Q5,2015,Manual,66790,Diesel,205,47.9,2.0
15990,merc, E Class,2015,Automatic,53000,Diesel,145,54.3,3.0
15999,merc, A Class,2016,Semi-Auto,52000,Diesel,20,68.9,2.1
24991,bmw, 3 Series,2018,Semi-Auto,5243,Diesel,145,56.5,3.0
27995,bmw, 2 Series,2019,Automatic,1501,Hybrid,135,113.0,1.5
36995,audi, Q5,2020,Semi-Auto,50,Diesel,145,38.2,2.0
24599,merc, C Class,2019,Semi-Auto,9905,Diesel,145,58.9,2.0
44160,merc, C Class,2019,Automatic,1414,Diesel,145,55.4,2.0
17970,merc, CL Class,2016,Semi-Auto,32517,Diesel,20,67.3,2.1
18899,merc, C Class,2017,Semi-Auto,27560,Diesel,20,64.2,2.1
33500,bmw, X5,2017,Automatic,54000,Diesel,150,42.8,3.0
38998,merc, E Class,2019,Semi-Auto,378,Diesel,145,57.7,2.0
25995,merc, B Class,2020,Semi-Auto,648,Diesel,145,55.4,2.0
29995,audi, Q3,2019,Automatic,10501,Diesel,145,38.7,2.0
16450,merc, A Class,2016,Manual,25623,Petrol,200,41.5,2.0
28995,bmw, 5 Series,2017,Semi-Auto,11035,Diesel,145,56.5,3.0
26980,merc, GLA Class,2019,Semi-Auto,11937,Petrol,145,48.7,1.6
15498,audi, A6,2016,Semi-Auto,63000,Diesel,125,56.5,3.0
32000,audi, A4,2020,Automatic,3000,Petrol,145,39.2,2.0
13700,audi, A3,2017,Manual,32618,Diesel,20,67.3,2.0
9899,bmw, 5 Series,2015,Manual,83643,Diesel,125,60.1,2.0
13699,audi, A6,2016,Automatic,44652,Diesel,20,67.3,2.0
11999,audi, A3,2013,Semi-Auto,53364,Diesel,125,58.9,2.0
19498,merc, GLA Class,2017,Manual,5422,Diesel,30,64.2,2.1
20980,merc, E Class,2017,Semi-Auto,15843,Diesel,145,56.5,2.1
41995,audi, A6,2019,Semi-Auto,6500,Diesel,145,37.7,3.0
16499,merc, C Class,2016,Semi-Auto,35459,Diesel,20,64.2,2.1
22663,audi, Q2,2019,Manual,3657,Diesel,145,49.6,1.6
17160,bmw, 5 Series,2016,Semi-Auto,15830,Diesel,30,62.8,2.0
12450,audi, A1,2017,Manual,19952,Petrol,0,67.3,1.0
11500,bmw, 1 Series,2016,Manual,54156,Diesel,30,65.7,2.0
26980,merc, A Class,2019,Semi-Auto,1987,Petrol,145,47.9,1.3
19370,bmw, 4 Series,2018,Automatic,26739,Diesel,145,65.7,2.0
18391,bmw, 3 Series,2017,Semi-Auto,31116,Hybrid,0,134.5,2.0
16980,bmw, 4 Series,2015,Semi-Auto,27142,Diesel,30,65.7,2.0
25900,bmw, 3 Series,2019,Semi-Auto,6930,Petrol,145,42.2,2.0
28490,audi, Q3,2019,Manual,10,Diesel,145,42.8,2.0
20990,merc, A Class,2019,Automatic,3234,Diesel,145,68.9,1.5
26700,audi, Q3,2020,Manual,1700,Petrol,150,40.9,1.5
21495,audi, A1,2019,Semi-Auto,9021,Petrol,150,40.9,2.0
32995,bmw, Z4,2020,Semi-Auto,102,Petrol,145,38.7,2.0
12195,merc, C Class,2016,Automatic,94440,Diesel,30,64.2,2.1
16490,audi, A4,2017,Manual,68177,Diesel,30,62.8,2.0
24390,bmw, 4 Series,2019,Semi-Auto,6018,Petrol,145,45.6,2.0
17990,bmw, X4,2015,Automatic,66000,Diesel,145,54.3,2.0
21495,audi, Q5,2016,Semi-Auto,34821,Diesel,200,47.1,2.0
21251,audi, A1,2019,Manual,5432,Petrol,145,47.9,1.0
38900,bmw, X3,2019,Semi-Auto,3302,Diesel,145,48.7,3.0
22495,merc, GLA Class,2020,Automatic,4499,Petrol,145,44.8,1.6
26899,merc, C Class,2019,Automatic,796,Petrol,145,45.6,1.5
26899,merc, GLA Class,2018,Semi-Auto,4253,Diesel,145,56.5,2.1
24430,audi, Q5,2016,Automatic,64685,Diesel,240,42.8,3.0
18998,audi, A6,2015,Semi-Auto,49039,Diesel,165,50.4,3.0
21000,merc, E Class,2018,Automatic,39381,Diesel,150,65.7,2.0
20200,merc, C Class,2017,Automatic,16087,Hybrid,135,76.4,2.1
31975,merc, GLC Class,2018,Automatic,10516,Diesel,145,56.5,2.1
19999,audi, A4,2016,Semi-Auto,37450,Diesel,125,58.9,3.0
16990,audi, A3,2018,Semi-Auto,19704,Petrol,150,58.9,1.5
22998,bmw, 3 Series,2019,Semi-Auto,20175,Diesel,145,60.1,2.0
15689,merc, GLA Class,2015,Semi-Auto,42689,Diesel,125,55.4,2.1
25599,merc, GLA Class,2019,Semi-Auto,116,Diesel,145,64.2,2.1
23000,bmw, X1,2019,Manual,8561,Petrol,145,39.8,1.5
26480,merc, GLC Class,2017,Semi-Auto,34596,Diesel,125,56.5,2.1
28970,audi, Q3,2019,Semi-Auto,14768,Petrol,145,31.7,2.0
15990,bmw, 3 Series,2015,Semi-Auto,46486,Petrol,150,48.7,2.0
34990,audi, Q5,2019,Automatic,5000,Petrol,145,32.1,2.0
17499,merc, CL Class,2016,Automatic,50303,Diesel,20,70.6,2.1
10895,audi, A3,2014,Semi-Auto,33000,Diesel,20,72.4,1.6
27490,audi, A5,2019,Automatic,6000,Petrol,145,39.8,2.0
18995,merc, A Class,2019,Semi-Auto,3150,Diesel,145,65.7,1.5
52990,audi, Q7,2019,Automatic,5000,Diesel,145,33.2,3.0
25780,merc, E Class,2019,Semi-Auto,15122,Diesel,145,72.4,2.0
